RegionID,SizeRank,RegionName,RegionType,StateName,date,price
394299,251,"Abilene, TX",msa,TX,2014-08-31,116275.41527456488
394299,251,"Abilene, TX",msa,TX,2014-09-30,116995.40825677916
394299,251,"Abilene, TX",msa,TX,2014-10-31,117328.18453803538
394299,251,"Abilene, TX",msa,TX,2014-11-30,117225.16723587428
394299,251,"Abilene, TX",msa,TX,2014-12-31,117131.04670521048
394299,251,"Abilene, TX",msa,TX,2015-01-31,117164.45555027772
394299,251,"Abilene, TX",msa,TX,2015-02-28,117442.83884616038
394299,251,"Abilene, TX",msa,TX,2015-03-31,117966.15938269118
394299,251,"Abilene, TX",msa,TX,2015-04-30,118547.44965557782
394299,251,"Abilene, TX",msa,TX,2015-05-31,119007.9165323997
394299,251,"Abilene, TX",msa,TX,2015-06-30,119415.76633222448
394299,251,"Abilene, TX",msa,TX,2015-07-31,119997.8036976193
394299,251,"Abilene, TX",msa,TX,2015-08-31,120988.18825698015
394299,251,"Abilene, TX",msa,TX,2015-09-30,122193.67018373968
394299,251,"Abilene, TX",msa,TX,2015-10-31,123194.54234805546
394299,251,"Abilene, TX",msa,TX,2015-11-30,123532.62208086262
394299,251,"Abilene, TX",msa,TX,2015-12-31,123610.41408783924
394299,251,"Abilene, TX",msa,TX,2016-01-31,123863.79212895436
394299,251,"Abilene, TX",msa,TX,2016-02-29,124397.52278859464
394299,251,"Abilene, TX",msa,TX,2016-03-31,124809.14066422392
394299,251,"Abilene, TX",msa,TX,2016-04-30,125227.86790023722
394299,251,"Abilene, TX",msa,TX,2016-05-31,125727.4912829338
394299,251,"Abilene, TX",msa,TX,2016-06-30,126400.54298502498
394299,251,"Abilene, TX",msa,TX,2016-07-31,126903.47976317056
394299,251,"Abilene, TX",msa,TX,2016-08-31,127469.69322642358
394299,251,"Abilene, TX",msa,TX,2016-09-30,128079.46140934755
